award_id,request_id,award_date,category_l1,category_l2,country,business_unit,supplier_id,supplier_name,total_value,currency,quantity,required_by_date,awarded,award_rank,decision_rationale,policy_compliant,preferred_supplier_used,escalation_required,escalated_to,savings_pct,lead_time_days,risk_score_at_award,notes
AWD-000436,REQ-000153,2026-03-09,IT,Rugged Devices,CH,Digital Workplace,SUP-0005,Samsung Knox Devices,71780.0,CHF,40.0,2026-03-25,False,2,Strong incumbent performance and acceptable commercial terms,True,False,False,Head of Strategic Sourcing,0.0,28,28,
AWD-000437,REQ-000154,2026-01-13,Facilities,Meeting Room Furniture,BE,Corporate Services,SUP-0021,Steelcase Europe,31672.0,EUR,8.0,2026-02-15,True,1,Selected due to policy compliance and supplier capability,True,True,False,Head of Category,9.5,14,16,
AWD-000438,REQ-000154,2026-01-11,Facilities,Meeting Room Furniture,BE,Corporate Services,SUP-0020,Kinnarps Workplace,29600.0,EUR,8.0,2026-02-15,False,2,Selected due to policy compliance and supplier capability,True,True,False,Procurement Manager,0.0,13,16,
AWD-000439,REQ-000154,2026-01-05,Facilities,Meeting Room Furniture,BE,Corporate Services,SUP-0023,IKEA Business,25456.0,EUR,8.0,2026-02-15,False,3,Strong incumbent performance and acceptable commercial terms,True,False,False,Head of Strategic Sourcing,0.0,15,24,
AWD-000440,REQ-000155,2026-04-23,IT,Cloud Security Services,IT,Facilities,SUP-0010,Azure Enterprise,36600.0,EUR,3000.0,2026-04-18,True,1,Not selected due to higher risk or weaker commercial position,True,True,False,,5.0,20,14,
AWD-000441,REQ-000155,2026-04-11,IT,Cloud Security Services,IT,Facilities,SUP-0014,Swiss Sovereign Cloud,39540.0,EUR,3000.0,2026-04-18,False,2,Strong incumbent performance and acceptable commercial terms,True,False,False,,0.0,17,14,
AWD-000442,REQ-000155,2026-04-25,IT,Cloud Security Services,IT,Facilities,SUP-0011,AWS Enterprise EMEA,35490.0,EUR,3000.0,2026-04-18,False,3,Strong incumbent performance and acceptable commercial terms,True,False,False,,0.0,20,24,
AWD-000443,REQ-000156,2026-02-24,Facilities,Reception and Lounge Furniture,FR,Corporate Services,SUP-0022,Herman Miller Contract,20520.0,EUR,1.0,2026-03-03,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,False,False,Head of Category,2.9,19,17,
AWD-000444,REQ-000156,2026-03-08,Facilities,Reception and Lounge Furniture,FR,Corporate Services,SUP-0020,Kinnarps Workplace,18000.0,EUR,1.0,2026-03-03,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,Procurement Manager,0.0,21,14,
AWD-000445,REQ-000156,2026-03-08,Facilities,Reception and Lounge Furniture,FR,Corporate Services,SUP-0021,Steelcase Europe,19260.0,EUR,1.0,2026-03-03,False,3,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,Head of Strategic Sourcing,0.0,21,17,
AWD-000446,REQ-000157,2026-03-24,Professional Services,Data Engineering Services,DE,Corporate Services,SUP-0030,Accenture Advisory Europe,266112.0,EUR,220.0,2026-04-06,True,1,Best compliant combination of price and lead time,True,True,False,Head of Category,8.9,14,23,
AWD-000447,REQ-000157,2026-03-28,Professional Services,Data Engineering Services,DE,Corporate Services,SUP-0032,Thoughtworks Europe,249480.0,EUR,220.0,2026-04-06,False,2,Strong incumbent performance and acceptable commercial terms,True,False,False,,0.0,12,22,
AWD-000448,REQ-000157,2026-04-02,Professional Services,Data Engineering Services,DE,Corporate Services,SUP-0035,Visium Data Engineering,223344.0,EUR,220.0,2026-04-06,False,3,Strong incumbent performance and acceptable commercial terms,True,False,False,Procurement Manager,0.0,12,19,
AWD-000449,REQ-000158,2026-04-22,IT,Rugged Devices,PL,Marketing,SUP-0006,Panasonic Toughbook Europe,39960.0,EUR,20.0,2026-04-25,True,1,Selected due to policy compliance and supplier capability,True,False,False,,0.0,26,15,
AWD-000450,REQ-000158,2026-04-18,IT,Rugged Devices,PL,Marketing,SUP-0005,Samsung Knox Devices,35890.0,EUR,20.0,2026-04-25,False,2,Not selected due to higher risk or weaker commercial position,True,False,False,Procurement Manager,0.0,28,28,
AWD-000451,REQ-000159,2026-02-26,IT,Mobile Workstations,CH,Infrastructure,SUP-0001,Dell Enterprise Europe,550000.0,CHF,250.0,2026-04-17,True,1,Best compliant combination of price and lead time,True,True,False,Head of Category,3.0,22,15,
AWD-000452,REQ-000159,2026-02-25,IT,Mobile Workstations,CH,Infrastructure,SUP-0002,HP Enterprise Devices,544500.0,CHF,250.0,2026-04-17,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,Head of Category,0.0,23,18,
AWD-000453,REQ-000160,2026-04-11,Marketing,Social Media Advertising,BE,Corporate Services,SUP-0041,Publicis Digital Europe,284280.0,EUR,2.0,2026-06-01,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,Head of Strategic Sourcing,7.5,18,17,
AWD-000454,REQ-000160,2026-04-11,Marketing,Social Media Advertising,BE,Corporate Services,SUP-0042,DEPT Agency,264960.0,EUR,2.0,2026-06-01,False,2,Selected due to policy compliance and supplier capability,True,False,True,Head of Category,0.0,16,20,
AWD-000455,REQ-000160,2026-04-20,Marketing,Social Media Advertising,BE,Corporate Services,SUP-0043,Monks Europe,270480.0,EUR,2.0,2026-06-01,False,3,Selected due to policy compliance and supplier capability,True,False,True,,0.0,17,20,
AWD-000456,REQ-000161,2026-04-22,IT,Replacement / Break-Fix Pool Devices,IT,Facilities,SUP-0001,Dell Enterprise Europe,5460000.0,EUR,6000.0,2026-04-24,True,1,Not selected due to higher risk or weaker commercial position,True,True,False,,7.4,14,17,
AWD-000457,REQ-000161,2026-04-30,IT,Replacement / Break-Fix Pool Devices,IT,Facilities,SUP-0006,Panasonic Toughbook Europe,5896800.0,EUR,6000.0,2026-04-24,False,2,Best compliant combination of price and lead time,True,False,False,,0.0,13,23,
AWD-000458,REQ-000161,2026-04-26,IT,Replacement / Break-Fix Pool Devices,IT,Facilities,SUP-0007,Bechtle Workplace Solutions,5241600.0,EUR,6000.0,2026-04-24,False,3,Strong incumbent performance and acceptable commercial terms,True,True,False,Procurement Manager,0.0,16,19,
AWD-000459,REQ-000162,2026-04-08,IT,Monitors,IT,Cybersecurity,SUP-0001,Dell Enterprise Europe,27000.0,EUR,120.0,2026-04-13,True,1,Not selected due to higher risk or weaker commercial position,True,True,False,,0.0,22,14,
AWD-000460,REQ-000162,2026-04-22,IT,Monitors,IT,Cybersecurity,SUP-0002,HP Enterprise Devices,26730.0,EUR,120.0,2026-04-13,False,2,Strong incumbent performance and acceptable commercial terms,True,True,False,Head of Category,0.0,24,20,
AWD-000461,REQ-000162,2026-04-25,IT,Monitors,IT,Cybersecurity,SUP-0007,Bechtle Workplace Solutions,25920.0,EUR,120.0,2026-04-13,False,3,Best compliant combination of price and lead time,True,True,False,Procurement Manager,0.0,23,19,
AWD-000462,REQ-000163,2026-03-17,IT,Laptops,FR,Corporate Services,SUP-0001,Dell Enterprise Europe,801000.0,EUR,900.0,2026-05-11,True,1,Best compliant combination of price and lead time,True,True,False,Head of Category,3.4,19,16,
AWD-000463,REQ-000163,2026-03-20,IT,Laptops,FR,Corporate Services,SUP-0004,Apple Business Channel,881100.0,EUR,900.0,2026-05-11,False,2,Not selected due to higher risk or weaker commercial position,True,False,False,Head of Category,0.0,17,22,
AWD-000464,REQ-000163,2026-03-08,IT,Laptops,FR,Corporate Services,SUP-0002,HP Enterprise Devices,792990.0,EUR,900.0,2026-05-11,False,3,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,Head of Strategic Sourcing,0.0,19,18,
AWD-000465,REQ-000164,2026-02-25,IT,Smartphones,BE,Corporate Services,SUP-0004,Apple Business Channel,821700.0,EUR,900.0,2026-04-02,True,1,Best compliant combination of price and lead time,True,False,False,Head of Category,1.6,18,23,
AWD-000466,REQ-000164,2026-02-09,IT,Smartphones,BE,Corporate Services,SUP-0005,Samsung Knox Devices,724590.0,EUR,900.0,2026-04-02,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,False,False,Head of Category,0.0,18,30,
AWD-000467,REQ-000165,2026-05-07,IT,Tablets,DE,Facilities,SUP-0004,Apple Business Channel,429000.0,EUR,600.0,2026-05-04,True,1,Best compliant combination of price and lead time,True,False,False,Head of Strategic Sourcing,1.8,18,18,
AWD-000468,REQ-000165,2026-05-07,IT,Tablets,DE,Facilities,SUP-0003,Lenovo Commercial EU,382200.0,EUR,600.0,2026-05-04,False,2,Best compliant combination of price and lead time,True,True,False,Procurement Manager,0.0,19,21,
AWD-000469,REQ-000165,2026-04-20,IT,Tablets,DE,Facilities,SUP-0005,Samsung Knox Devices,378300.0,EUR,600.0,2026-05-04,False,3,Not selected due to higher risk or weaker commercial position,True,False,False,Head of Category,0.0,18,24,
AWD-000470,REQ-000166,2026-02-20,Marketing,Content Production Services,FR,Global IT,SUP-0041,Publicis Digital Europe,824000.0,EUR,8.0,2026-04-22,True,1,Selected due to policy compliance and supplier capability,True,True,True,Procurement Manager,5.1,12,16,
AWD-000471,REQ-000166,2026-03-06,Marketing,Content Production Services,FR,Global IT,SUP-0043,Monks Europe,784000.0,EUR,8.0,2026-04-22,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,False,True,Head of Category,0.0,14,21,
AWD-000472,REQ-000166,2026-02-22,Marketing,Content Production Services,FR,Global IT,SUP-0040,WPP Performance Media,816000.0,EUR,8.0,2026-04-22,False,3,Selected due to policy compliance and supplier capability,True,True,True,Procurement Manager,0.0,14,26,
AWD-000473,REQ-000167,2026-04-09,IT,Smartphones,BE,Facilities,SUP-0004,Apple Business Channel,382800.0,EUR,400.0,2026-04-19,True,1,Best compliant combination of price and lead time,True,False,False,Head of Strategic Sourcing,6.2,22,23,
AWD-000474,REQ-000167,2026-04-12,IT,Smartphones,BE,Facilities,SUP-0005,Samsung Knox Devices,337560.0,EUR,400.0,2026-04-19,False,2,Selected due to policy compliance and supplier capability,True,False,False,,0.0,24,30,
AWD-000475,REQ-000168,2026-03-24,Professional Services,Cloud Architecture Consulting,DE,Global IT,SUP-0035,Visium Data Engineering,25380.0,EUR,20.0,2026-03-24,True,1,Best compliant combination of price and lead time,True,False,False,Head of Category,6.8,30,11,
AWD-000476,REQ-000168,2026-04-02,Professional Services,Cloud Architecture Consulting,DE,Global IT,SUP-0032,Thoughtworks Europe,28350.0,EUR,20.0,2026-03-24,False,2,Strong incumbent performance and acceptable commercial terms,True,False,False,Procurement Manager,0.0,27,17,
AWD-000477,REQ-000168,2026-03-21,Professional Services,Cloud Architecture Consulting,DE,Global IT,SUP-0030,Accenture Advisory Europe,30240.0,EUR,20.0,2026-03-24,False,3,Strong incumbent performance and acceptable commercial terms,True,True,False,,0.0,26,20,
AWD-000478,REQ-000169,2026-01-31,Marketing,Influencer Campaign Management,AT,Global IT,SUP-0040,WPP Performance Media,96900.0,EUR,1.0,2026-02-17,True,1,Strong incumbent performance and acceptable commercial terms,True,True,False,,6.2,20,19,
AWD-000479,REQ-000169,2026-02-07,Marketing,Influencer Campaign Management,AT,Global IT,SUP-0043,Monks Europe,93100.0,EUR,1.0,2026-02-17,False,2,Not selected due to higher risk or weaker commercial position,True,False,False,Procurement Manager,0.0,19,17,
AWD-000480,REQ-000170,2026-04-07,Facilities,Storage Cabinets,PL,Facilities,SUP-0020,Kinnarps Workplace,6200.0,EUR,20.0,2026-05-10,True,1,Best compliant combination of price and lead time,True,True,False,Head of Category,6.4,29,17,
AWD-000481,REQ-000170,2026-04-02,Facilities,Storage Cabinets,PL,Facilities,SUP-0023,IKEA Business,5332.0,EUR,20.0,2026-05-10,False,2,Strong incumbent performance and acceptable commercial terms,True,False,False,Head of Strategic Sourcing,0.0,27,23,
AWD-000482,REQ-000171,2026-04-20,IT,Desktop Workstations,FR,Digital Workplace,SUP-0002,HP Enterprise Devices,1746360.0,EUR,720.0,2026-05-05,True,1,Not selected due to higher risk or weaker commercial position,True,True,True,,0.0,17,18,
AWD-000483,REQ-000171,2026-04-21,IT,Desktop Workstations,FR,Digital Workplace,SUP-0003,Lenovo Commercial EU,1728720.0,EUR,720.0,2026-05-05,False,2,Not selected due to higher risk or weaker commercial position,True,True,True,Head of Category,0.0,18,23,
AWD-000484,REQ-000171,2026-05-07,IT,Desktop Workstations,FR,Digital Workplace,SUP-0008,Computacenter Devices,1675800.0,EUR,720.0,2026-05-05,False,3,Selected due to policy compliance and supplier capability,True,False,True,Head of Strategic Sourcing,0.0,19,27,
AWD-000485,REQ-000172,2026-02-26,IT,Managed Cloud Platform Services,IT,Facilities,SUP-0010,Azure Enterprise,4224000.0,EUR,192.0,2026-04-01,True,1,Best compliant combination of price and lead time,True,True,True,Head of Strategic Sourcing,6.0,27,12,
AWD-000486,REQ-000172,2026-02-17,IT,Managed Cloud Platform Services,IT,Facilities,SUP-0011,AWS Enterprise EMEA,4097280.0,EUR,192.0,2026-04-01,False,2,Not selected due to higher risk or weaker commercial position,True,False,True,Procurement Manager,0.0,29,21,
AWD-000487,REQ-000172,2026-02-28,IT,Managed Cloud Platform Services,IT,Facilities,SUP-0012,Google Cloud Europe,4055040.0,EUR,192.0,2026-04-01,False,3,Not selected due to higher risk or weaker commercial position,True,False,True,Head of Strategic Sourcing,0.0,29,21,
AWD-000488,REQ-000173,2026-04-01,IT,Cloud Networking,BE,Marketing,SUP-0010,Azure Enterprise,1600.0,EUR,50000.0,2026-04-02,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,Procurement Manager,0.0,19,17,
AWD-000489,REQ-000173,2026-04-02,IT,Cloud Networking,BE,Marketing,SUP-0013,OVHcloud Enterprise,1440.0,EUR,50000.0,2026-04-02,False,2,Not selected due to higher risk or weaker commercial position,True,False,False,Head of Category,0.0,19,15,
AWD-000490,REQ-000173,2026-03-30,IT,Cloud Networking,BE,Marketing,SUP-0012,Google Cloud Europe,1535.0,EUR,50000.0,2026-04-02,False,3,Strong incumbent performance and acceptable commercial terms,True,False,False,Procurement Manager,0.0,20,21,
AWD-000491,REQ-000174,2026-05-07,IT,Cloud Compute,ES,Cybersecurity,SUP-0012,Google Cloud Europe,1075.2,EUR,8000.0,2026-06-24,True,1,Selected due to policy compliance and supplier capability,True,False,False,Procurement Manager,7.3,28,15,
AWD-000492,REQ-000174,2026-04-28,IT,Cloud Compute,ES,Cybersecurity,SUP-0010,Azure Enterprise,1120.0,EUR,8000.0,2026-06-24,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,Head of Strategic Sourcing,0.0,27,17,
AWD-000493,REQ-000174,2026-05-05,IT,Cloud Compute,ES,Cybersecurity,SUP-0011,AWS Enterprise EMEA,1086.4,EUR,8000.0,2026-06-24,False,3,Rejected because lead time or policy fit was weaker than alternatives,True,False,False,Head of Category,0.0,28,16,
AWD-000494,REQ-000175,2026-04-30,IT,Laptops,BE,Digital Workplace,SUP-0001,Dell Enterprise Europe,78400.0,EUR,80.0,2026-05-08,True,1,Best compliant combination of price and lead time,True,True,False,Head of Category,8.1,27,16,
AWD-000495,REQ-000175,2026-04-27,IT,Laptops,BE,Digital Workplace,SUP-0004,Apple Business Channel,86240.0,EUR,80.0,2026-05-08,False,2,Selected due to policy compliance and supplier capability,True,False,False,Head of Strategic Sourcing,0.0,27,22,
AWD-000496,REQ-000175,2026-04-25,IT,Laptops,BE,Digital Workplace,SUP-0002,HP Enterprise Devices,77616.0,EUR,80.0,2026-05-08,False,3,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,Head of Strategic Sourcing,0.0,27,18,
AWD-000497,REQ-000176,2026-03-17,Facilities,Workstations and Desks,PL,Marketing,SUP-0022,Herman Miller Contract,222300.0,EUR,300.0,2026-03-30,True,1,Not selected due to higher risk or weaker commercial position,True,False,False,Head of Category,5.6,23,17,
AWD-000498,REQ-000176,2026-04-01,Facilities,Workstations and Desks,PL,Marketing,SUP-0020,Kinnarps Workplace,195000.0,EUR,300.0,2026-03-30,False,2,Selected due to policy compliance and supplier capability,True,True,False,Procurement Manager,0.0,24,17,
AWD-000499,REQ-000176,2026-03-18,Facilities,Workstations and Desks,PL,Marketing,SUP-0021,Steelcase Europe,208650.0,EUR,300.0,2026-03-30,False,3,Not selected due to higher risk or weaker commercial position,True,True,False,Head of Strategic Sourcing,0.0,26,23,
AWD-000500,REQ-000177,2026-04-06,IT,Managed Cloud Platform Services,NL,Infrastructure,SUP-0010,Azure Enterprise,4224000.0,EUR,192.0,2026-05-12,True,1,Selected due to policy compliance and supplier capability,True,True,True,,9.2,27,12,
AWD-000501,REQ-000177,2026-03-26,IT,Managed Cloud Platform Services,NL,Infrastructure,SUP-0011,AWS Enterprise EMEA,4097280.0,EUR,192.0,2026-05-12,False,2,Selected due to policy compliance and supplier capability,True,False,True,,0.0,29,21,
AWD-000502,REQ-000177,2026-04-02,IT,Managed Cloud Platform Services,NL,Infrastructure,SUP-0012,Google Cloud Europe,4055040.0,EUR,192.0,2026-05-12,False,3,Strong incumbent performance and acceptable commercial terms,True,False,True,Head of Category,0.0,29,21,
AWD-000503,REQ-000178,2026-03-03,IT,Mobile Workstations,FR,Corporate Services,SUP-0001,Dell Enterprise Europe,1056000.0,EUR,480.0,2026-03-11,True,1,Not selected due to higher risk or weaker commercial position,True,True,True,Head of Strategic Sourcing,7.8,22,15,
AWD-000504,REQ-000178,2026-02-25,IT,Mobile Workstations,FR,Corporate Services,SUP-0002,HP Enterprise Devices,1045440.0,EUR,480.0,2026-03-11,False,2,Strong incumbent performance and acceptable commercial terms,True,True,True,,0.0,23,18,
AWD-000505,REQ-000178,2026-03-14,IT,Mobile Workstations,FR,Corporate Services,SUP-0008,Computacenter Devices,1003200.0,EUR,480.0,2026-03-11,False,3,Best compliant combination of price and lead time,True,False,True,,0.0,26,29,
AWD-000506,REQ-000179,2026-01-25,Facilities,Meeting Room Furniture,CH,Digital Workplace,SUP-0021,Steelcase Europe,8453.0,CHF,2.0,2026-02-04,True,1,Strong incumbent performance and acceptable commercial terms,True,True,False,,8.1,19,16,
AWD-000507,REQ-000179,2026-02-04,Facilities,Meeting Room Furniture,CH,Digital Workplace,SUP-0020,Kinnarps Workplace,7900.0,CHF,2.0,2026-02-04,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,True,False,Procurement Manager,0.0,19,16,
AWD-000508,REQ-000179,2026-01-24,Facilities,Meeting Room Furniture,CH,Digital Workplace,SUP-0024,Bene Office Solutions,7505.0,CHF,2.0,2026-02-04,False,3,Rejected because lead time or policy fit was weaker than alternatives,True,False,False,Head of Strategic Sourcing,0.0,17,17,
AWD-000509,REQ-000180,2026-02-25,IT,Accessories Bundles,DE,Digital Workplace,SUP-0004,Apple Business Channel,7150.0,EUR,50.0,2026-02-22,True,1,Not selected due to higher risk or weaker commercial position,True,False,False,,4.7,28,20,
AWD-000510,REQ-000180,2026-02-27,IT,Accessories Bundles,DE,Digital Workplace,SUP-0007,Bechtle Workplace Solutions,6240.0,EUR,50.0,2026-02-22,False,2,Strong incumbent performance and acceptable commercial terms,True,True,False,Head of Strategic Sourcing,0.0,27,16,
AWD-000511,REQ-000180,2026-02-19,IT,Accessories Bundles,DE,Digital Workplace,SUP-0003,Lenovo Commercial EU,6370.0,EUR,50.0,2026-02-22,False,3,Selected due to policy compliance and supplier capability,True,True,False,Head of Strategic Sourcing,0.0,29,23,
AWD-000512,REQ-000248,2026-03-21,IT,Laptops,US,Digital Workplace,SUP-0009,Insight Technology Group,405894.72,USD,400,2026-04-22,True,1,Not selected due to higher risk or weaker commercial position,True,True,True,,8.8,29,30,
AWD-000513,REQ-000248,2026-03-27,IT,Laptops,US,Digital Workplace,SUP-0016,CDW Americas,445060.0,USD,400,2026-04-22,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,False,True,,0.0,30,23,
AWD-000514,REQ-000249,2026-03-04,IT,Cloud Compute,US,Global IT,SUP-0011,AWS Enterprise EMEA,44069.85,USD,500000,2026-04-06,True,1,Best compliant combination of price and lead time,True,True,True,,4.3,20,29,
AWD-000515,REQ-000249,2026-03-04,IT,Cloud Compute,US,Global IT,SUP-0010,Azure Enterprise,47500.0,USD,500000,2026-04-06,False,2,Rejected because lead time or policy fit was weaker than alternatives,True,False,True,,0.0,30,27,
AWD-000516,REQ-000249,2026-03-07,IT,Cloud Compute,US,Global IT,SUP-0012,Google Cloud Europe,45600.0,USD,500000,2026-04-06,False,3,Best compliant combination of price and lead time,True,False,True,,0.0,27,25,
AWD-000517,REQ-000250,2026-01-13,Facilities,Office Chairs,CA,Regional IT APAC,SUP-0025,Steelcase Americas,184445.58,USD,300,2026-02-16,True,1,Selected due to policy compliance and supplier capability,True,True,True,,3.3,20,25,
AWD-000518,REQ-000250,2026-01-15,Facilities,Office Chairs,CA,Regional IT APAC,SUP-0026,Haworth International,190740.0,USD,300,2026-02-16,False,2,Not selected due to higher risk or weaker commercial position,True,False,True,,0.0,20,15,
AWD-000519,REQ-000251,2026-03-17,Professional Services,Software Development Services,US,Regional IT APAC,SUP-0038,Wipro Digital Solutions,1090320.0,USD,1200,2026-04-20,True,1,Best compliant combination of price and lead time,True,True,True,,5.6,19,28,
AWD-000520,REQ-000251,2026-03-26,Professional Services,Software Development Services,US,Regional IT APAC,SUP-0039,Infosys Consulting,1155000.0,USD,1200,2026-04-20,False,2,Not selected due to higher risk or weaker commercial position,True,False,True,,0.0,19,30,
AWD-000521,REQ-000252,2026-02-10,Marketing,Social Media Advertising,BR,Global IT,SUP-0047,Havas Group Americas,448800.0,USD,3,2026-03-07,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,6.5,12,17,
AWD-000522,REQ-000252,2026-02-04,Marketing,Social Media Advertising,BR,Global IT,SUP-0046,Dentsu International,480000.0,USD,3,2026-03-07,False,2,Strong incumbent performance and acceptable commercial terms,True,False,True,,0.0,24,22,
AWD-000523,REQ-000253,2026-04-19,IT,Desktop Workstations,MX,Regional IT APAC,SUP-0016,CDW Americas,111244.0,USD,80,2026-05-11,True,1,Selected due to policy compliance and supplier capability,True,True,True,,4.1,27,26,
AWD-000524,REQ-000254,2026-05-22,Marketing,Marketing Analytics Services,US,Regional IT MEA,SUP-0046,Dentsu International,364800.0,USD,12,2026-06-08,True,1,Not selected due to higher risk or weaker commercial position,True,True,True,,5.0,22,26,
AWD-000525,REQ-000255,2026-02-09,Professional Services,IT Project Management Services,CA,Global IT,SUP-0039,Infosys Consulting,145196.9,USD,120,2026-03-13,True,1,Selected due to policy compliance and supplier capability,True,True,False,,6.9,20,22,
AWD-000526,REQ-000256,2026-05-07,IT,Cloud Storage,SG,Cybersecurity,SUP-0010,Azure Enterprise,7290000.0,USD,500000,2026-06-10,True,1,Selected due to policy compliance and supplier capability,True,True,False,,2.8,15,20,
AWD-000527,REQ-000256,2026-05-07,IT,Cloud Storage,SG,Cybersecurity,SUP-0011,AWS Enterprise EMEA,7275000.0,USD,500000,2026-06-10,False,2,Strong incumbent performance and acceptable commercial terms,True,False,False,,0.0,27,23,
AWD-000528,REQ-000256,2026-05-24,IT,Cloud Storage,SG,Cybersecurity,SUP-0012,Google Cloud Europe,7200000.0,USD,500000,2026-06-10,False,3,Not selected due to higher risk or weaker commercial position,True,False,False,,0.0,28,24,
AWD-000529,REQ-000257,2026-03-15,Facilities,Workstations and Desks,AU,Regional IT MEA,SUP-0026,Haworth International,195910.55,USD,250,2026-03-29,True,1,Strong incumbent performance and acceptable commercial terms,True,True,True,,8.9,21,22,
AWD-000530,REQ-000258,2026-04-15,Professional Services,Data Engineering Services,IN,Regional IT APAC,SUP-0038,Wipro Digital Solutions,668500.0,USD,640,2026-05-16,True,1,Best compliant combination of price and lead time,True,True,True,,4.5,29,19,
AWD-000531,REQ-000258,2026-04-14,Professional Services,Data Engineering Services,IN,Regional IT APAC,SUP-0039,Infosys Consulting,700000.0,USD,640,2026-05-16,False,2,Best compliant combination of price and lead time,True,False,True,,0.0,13,24,
AWD-000532,REQ-000259,2026-01-14,Marketing,Search Engine Marketing (SEM),JP,Regional IT MEA,SUP-0046,Dentsu International,363090.0,USD,2,2026-02-19,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,6.9,15,15,
AWD-000533,REQ-000260,2026-03-01,IT,Laptops,AU,Data & Analytics,SUP-0001,Dell Enterprise Europe,174840.0,USD,200,2026-03-26,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,6.0,26,25,
AWD-000534,REQ-000260,2026-02-19,IT,Laptops,AU,Data & Analytics,SUP-0009,Insight Technology Group,222530.0,USD,200,2026-03-26,False,2,Best compliant combination of price and lead time,True,False,True,,0.0,20,30,
AWD-000535,REQ-000261,2026-02-22,IT,Cloud Security Services,IN,Facilities,SUP-0015,Oracle Cloud Infrastructure,55987.2,USD,12,2026-04-01,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,2.8,27,17,
AWD-000536,REQ-000261,2026-03-10,IT,Cloud Security Services,IN,Facilities,SUP-0010,Azure Enterprise,180.0,USD,12,2026-04-01,False,2,Best compliant combination of price and lead time,True,False,True,,0.0,16,19,
AWD-000537,REQ-000261,2026-03-17,IT,Cloud Security Services,IN,Facilities,SUP-0011,AWS Enterprise EMEA,174.6,USD,12,2026-04-01,False,3,Not selected due to higher risk or weaker commercial position,True,False,True,,0.0,21,17,
AWD-000538,REQ-000262,2026-04-21,Professional Services,Cybersecurity Advisory,SG,Regional IT Americas,SUP-0030,Accenture Advisory Europe,454970.88,USD,360,2026-05-28,True,1,Not selected due to higher risk or weaker commercial position,True,True,True,,9.0,25,22,
AWD-000539,REQ-000262,2026-05-12,Professional Services,Cybersecurity Advisory,SG,Regional IT Americas,SUP-0038,Wipro Digital Solutions,501534.0,USD,360,2026-05-28,False,2,Not selected due to higher risk or weaker commercial position,True,False,True,,0.0,24,29,
AWD-000540,REQ-000263,2026-04-27,IT,Cloud Compute,UAE,Digital Workplace,SUP-0010,Azure Enterprise,17404.0,USD,200000,2026-05-28,True,1,Not selected due to higher risk or weaker commercial position,True,True,False,,8.4,25,24,
AWD-000541,REQ-000263,2026-05-06,IT,Cloud Compute,UAE,Digital Workplace,SUP-0011,AWS Enterprise EMEA,18420.0,USD,200000,2026-05-28,False,2,Not selected due to higher risk or weaker commercial position,True,False,False,,0.0,13,18,
AWD-000542,REQ-000263,2026-05-18,IT,Cloud Compute,UAE,Digital Workplace,SUP-0012,Google Cloud Europe,18240.0,USD,200000,2026-05-28,False,3,Strong incumbent performance and acceptable commercial terms,True,False,False,,0.0,18,23,
AWD-000543,REQ-000264,2026-02-28,Facilities,Office Chairs,ZA,Digital Workplace,SUP-0026,Haworth International,106890.7,USD,180,2026-04-04,True,1,Strong incumbent performance and acceptable commercial terms,True,True,True,,6.6,17,17,
AWD-000544,REQ-000265,2026-02-27,Professional Services,Cloud Architecture Consulting,UAE,Digital Workplace,SUP-0039,Infosys Consulting,171780.44,USD,120,2026-03-26,True,1,Rejected because lead time or policy fit was weaker than alternatives,True,True,True,,3.1,27,24,
AWD-000545,REQ-000265,2026-02-15,Professional Services,Cloud Architecture Consulting,UAE,Digital Workplace,SUP-0038,Wipro Digital Solutions,177276.0,USD,120,2026-03-26,False,2,Strong incumbent performance and acceptable commercial terms,True,False,True,,0.0,21,24,
AWD-000546,REQ-000266,2026-05-10,Marketing,Content Production Services,ZA,Data & Analytics,SUP-0047,Havas Group Americas,428260.0,USD,4,2026-06-05,True,1,Best compliant combination of price and lead time,True,True,True,,6.9,19,23,
AWD-000547,REQ-000273,2026-03-20,Professional Services,Cloud Architecture Consulting,US,Regional IT MEA,SUP-0038,Wipro Digital Solutions,29230.0,USD,20,2026-04-09,True,1,Not selected due to higher risk or weaker commercial position,True,True,False,,7.5,18,28,
